Country,COW,COW#,World Bank,Year,Amnesty,State Dept.
El Salvador,SAL,92,SLV,2003,3,3
El Salvador,SAL,92,SLV,2004,2,3
El Salvador,SAL,92,SLV,2005,2,3
El Salvador,SAL,92,SLV,2006,3,3
El Salvador,SAL,92,SLV,2007,3,3
El Salvador,SAL,92,SLV,2008,2,3
El Salvador,SAL,92,SLV,2009,2,3
El Salvador,SAL,92,SLV,2010,2,3
El Salvador,SAL,92,SLV,2011,2,3
Nicaragua,NIC,93,NIC,1976,4,4
Nicaragua,NIC,93,NIC,1977,4,3
Nicaragua,NIC,93,NIC,1978,4,3
Nicaragua,NIC,93,NIC,1979,5,4
Nicaragua,NIC,93,NIC,1980, ,4
Nicaragua,NIC,93,NIC,1981,2,3
Nicaragua,NIC,93,NIC,1982,3,3
Nicaragua,NIC,93,NIC,1983,2,4
Nicaragua,NIC,93,NIC,1984,3,4
Nicaragua,NIC,93,NIC,1985,4,5
Nicaragua,NIC,93,NIC,1986,3,5
Nicaragua,NIC,93,NIC,1987,4,4
Nicaragua,NIC,93,NIC,1988,4,4
Nicaragua,NIC,93,NIC,1989,3,4
Nicaragua,NIC,93,NIC,1990,2,3
Nicaragua,NIC,93,NIC,1991,3,4
Nicaragua,NIC,93,NIC,1992,3,4
Nicaragua,NIC,93,NIC,1993,3,4
Nicaragua,NIC,93,NIC,1994,3,4
Nicaragua,NIC,93,NIC,1995,3,3
Nicaragua,NIC,93,NIC,1996,3,3
Nicaragua,NIC,93,NIC,1997, ,3
Nicaragua,NIC,93,NIC,1998, ,3
Nicaragua,NIC,93,NIC,1999,3,2
Nicaragua,NIC,93,NIC,2000,2,2
Nicaragua,NIC,93,NIC,2001,2,2
Nicaragua,NIC,93,NIC,2002,2,3
Nicaragua,NIC,93,NIC,2003,3,3
Nicaragua,NIC,93,NIC,2004,2,2
Nicaragua,NIC,93,NIC,2005,2,3
Nicaragua,NIC,93,NIC,2006,1,3
Nicaragua,NIC,93,NIC,2007,1,2
Nicaragua,NIC,93,NIC,2008,2,2
Nicaragua,NIC,93,NIC,2009,2,3
Nicaragua,NIC,93,NIC,2010,2,3
Nicaragua,NIC,93,NIC,2011,2,3
Costa Rica,COS,94,CRI,1976, ,1
Costa Rica,COS,94,CRI,1977, ,1
Costa Rica,COS,94,CRI,1978, ,1
Costa Rica,COS,94,CRI,1979, ,1
Costa Rica,COS,94,CRI,1980, ,1
Costa Rica,COS,94,CRI,1981, ,1
Costa Rica,COS,94,CRI,1982, ,1
Costa Rica,COS,94,CRI,1983,2,1
Costa Rica,COS,94,CRI,1984,2,1
Costa Rica,COS,94,CRI,1985, ,1
Costa Rica,COS,94,CRI,1986, ,1
Costa Rica,COS,94,CRI,1987, ,1
Costa Rica,COS,94,CRI,1988, ,1
Costa Rica,COS,94,CRI,1989, ,1
Costa Rica,COS,94,CRI,1990, ,1
Costa Rica,COS,94,CRI,1991, ,1
Costa Rica,COS,94,CRI,1992,2,1
Costa Rica,COS,94,CRI,1993, ,1
Costa Rica,COS,94,CRI,1994,1,1
Costa Rica,COS,94,CRI,1995,2,1
Costa Rica,COS,94,CRI,1996,2,1
Costa Rica,COS,94,CRI,1997,1,1
Costa Rica,COS,94,CRI,1998, ,1
Costa Rica,COS,94,CRI,1999,1,1
Costa Rica,COS,94,CRI,2000, ,1
Costa Rica,COS,94,CRI,2001,2,1
Costa Rica,COS,94,CRI,2002, ,1
Costa Rica,COS,94,CRI,2003, ,1
Costa Rica,COS,94,CRI,2004, ,2
Costa Rica,COS,94,CRI,2005, ,1
Costa Rica,COS,94,CRI,2006, ,1
Costa Rica,COS,94,CRI,2007, ,1
Costa Rica,COS,94,CRI,2008, ,2
Costa Rica,COS,94,CRI,2009,,2
Costa Rica,COS,94,CRI,2010,,1
Costa Rica,COS,94,CRI,2011,,2
Panama,PAN,95,PAN,1976, ,2
Panama,PAN,95,PAN,1977, ,2
Panama,PAN,95,PAN,1978, ,2
Panama,PAN,95,PAN,1979, ,2
Panama,PAN,95,PAN,1980, ,2
Panama,PAN,95,PAN,1981, ,2
Panama,PAN,95,PAN,1982, ,2
Panama,PAN,95,PAN,1983, ,2
Panama,PAN,95,PAN,1984, ,3
Panama,PAN,95,PAN,1985, ,2
Panama,PAN,95,PAN,1986, ,3
Panama,PAN,95,PAN,1987,3,2
Panama,PAN,95,PAN,1988,3,3
Panama,PAN,95,PAN,1989,3,4
Panama,PAN,95,PAN,1990,3,2
Panama,PAN,95,PAN,1991,3,2
Panama,PAN,95,PAN,1992,2,2
Panama,PAN,95,PAN,1993,2,2
Panama,PAN,95,PAN,1994,1,2
Panama,PAN,95,PAN,1995,2,2
Panama,PAN,95,PAN,1996,3,2
Panama,PAN,95,PAN,1997,2,2
Panama,PAN,95,PAN,1998, ,2
Panama,PAN,95,PAN,1999, ,2
Panama,PAN,95,PAN,2000, ,2
Panama,PAN,95,PAN,2001, ,2
Panama,PAN,95,PAN,2002, ,1
Panama,PAN,95,PAN,2003, ,2
Panama,PAN,95,PAN,2004, ,2
Panama,PAN,95,PAN,2005, ,1
Panama,PAN,95,PAN,2006, ,1
Panama,PAN,95,PAN,2007, ,1
Panama,PAN,95,PAN,2008, ,2
Panama,PAN,95,PAN,2009,,1
Panama,PAN,95,PAN,2010,2,2
Panama,PAN,95,PAN,2011,1,2
Colombia,COL,100,COL,1976,2,2
Colombia,COL,100,COL,1977,3,2
Colombia,COL,100,COL,1978,3,2
Colombia,COL,100,COL,1979,5,3
Colombia,COL,100,COL,1980,4,3
Colombia,COL,100,COL,1981,4,3
Colombia,COL,100,COL,1982,5,3
Colombia,COL,100,COL,1983,4,3
Colombia,COL,100,COL,1984,4,3
Colombia,COL,100,COL,1985,4,3
Colombia,COL,100,COL,1986,5,4
Colombia,COL,100,COL,1987,4,4
Colombia,COL,100,COL,1988,5,4
Colombia,COL,100,COL,1989,5,4
Colombia,COL,100,COL,1990,5,5
Colombia,COL,100,COL,1991,5,5
Colombia,COL,100,COL,1992,5,4
Colombia,COL,100,COL,1993,5,5
Colombia,COL,100,COL,1994,5,5
Colombia,COL,100,COL,1995,4,5
Colombia,COL,100,COL,1996,5,5
Colombia,COL,100,COL,1997,5,5
Colombia,COL,100,COL,1998,5,5
Colombia,COL,100,COL,1999,5,5
Colombia,COL,100,COL,2000,5,5
Colombia,COL,100,COL,2001,5,5
Colombia,COL,100,COL,2002,5,5
Colombia,COL,100,COL,2003,5,5
Colombia,COL,100,COL,2004,5,5
Colombia,COL,100,COL,2005,5,4
Colombia,COL,100,COL,2006,5,4
Colombia,COL,100,COL,2007,4,4
Colombia,COL,100,COL,2008,5,4
Colombia,COL,100,COL,2009,5,4
Colombia,COL,100,COL,2010,5,4
Colombia,COL,100,COL,2011,5,3
Venezuela,VEN,101,VEN,1976,2,2
Venezuela,VEN,101,VEN,1977,2,1
Venezuela,VEN,101,VEN,1978,3,2
Venezuela,VEN,101,VEN,1979,3,2
Venezuela,VEN,101,VEN,1980,3,2
Venezuela,VEN,101,VEN,1981,2,1
Venezuela,VEN,101,VEN,1982, ,2
Venezuela,VEN,101,VEN,1983,3,2
Venezuela,VEN,101,VEN,1984,2,2
Venezuela,VEN,101,VEN,1985,2,2
Venezuela,VEN,101,VEN,1986,4,2
Venezuela,VEN,101,VEN,1987,3,2
Venezuela,VEN,101,VEN,1988,3,2
Venezuela,VEN,101,VEN,1989,4,4
Venezuela,VEN,101,VEN,1990,3,3
Venezuela,VEN,101,VEN,1991,3,3
Venezuela,VEN,101,VEN,1992,4,3
Venezuela,VEN,101,VEN,1993,4,3
Venezuela,VEN,101,VEN,1994,4,4
Venezuela,VEN,101,VEN,1995,4,3
Venezuela,VEN,101,VEN,1996,4,5
Venezuela,VEN,101,VEN,1997,4,3
Venezuela,VEN,101,VEN,1998,3,3
Venezuela,VEN,101,VEN,1999,3,3
Venezuela,VEN,101,VEN,2000,2,3
Venezuela,VEN,101,VEN,2001,3,3
Venezuela,VEN,101,VEN,2002,4,4
Venezuela,VEN,101,VEN,2003,3,3
Venezuela,VEN,101,VEN,2004,3,3
Venezuela,VEN,101,VEN,2005,3,3
Venezuela,VEN,101,VEN,2006,3,4
Venezuela,VEN,101,VEN,2007,3,4
Venezuela,VEN,101,VEN,2008,3,4
Venezuela,VEN,101,VEN,2009,3,4
Venezuela,VEN,101,VEN,2010,3,3
Venezuela,VEN,101,VEN,2011,3,3
Guyana,GUY,110,GUY,1976,1, 
Guyana,GUY,110,GUY,1977,2,1
Guyana,GUY,110,GUY,1978, ,2
Guyana,GUY,110,GUY,1979,1,2
Guyana,GUY,110,GUY,1980, ,3
Guyana,GUY,110,GUY,1981, ,3
Guyana,GUY,110,GUY,1982, ,3
Guyana,GUY,110,GUY,1983, ,3
Guyana,GUY,110,GUY,1984,3,3
Guyana,GUY,110,GUY,1985,2,2
Guyana,GUY,110,GUY,1986,2,2
Guyana,GUY,110,GUY,1987,1,2
Guyana,GUY,110,GUY,1988,2,2
Guyana,GUY,110,GUY,1989,2,2
Guyana,GUY,110,GUY,1990,2,2
Guyana,GUY,110,GUY,1991,2,2
Guyana,GUY,110,GUY,1992,2,2
Guyana,GUY,110,GUY,1993,2,2
Guyana,GUY,110,GUY,1994,2,2
Guyana,GUY,110,GUY,1995,1,2
Guyana,GUY,110,GUY,1996,2,2
Guyana,GUY,110,GUY,1997,2,2
Guyana,GUY,110,GUY,1998,2,2
Guyana,GUY,110,GUY,1999,2,2
Guyana,GUY,110,GUY,2000,3,2
Guyana,GUY,110,GUY,2001,3,2
Guyana,GUY,110,GUY,2002,2,2
Guyana,GUY,110,GUY,2003,3,3
Guyana,GUY,110,GUY,2004,3,3
Guyana,GUY,110,GUY,2005,3,2
Guyana,GUY,110,GUY,2006,2,3
Guyana,GUY,110,GUY,2007, ,2
Guyana,GUY,110,GUY,2008, ,2
Guyana,GUY,110,GUY,2009,,3
Guyana,GUY,110,GUY,2010,1,2
Guyana,GUY,110,GUY,2011,2,2
Suriname,SUR,115,SUR,1976, , 
Suriname,SUR,115,SUR,1977, , 
Suriname,SUR,115,SUR,1978, , 
Suriname,SUR,115,SUR,1979, ,1
Suriname,SUR,115,SUR,1980, ,2
Suriname,SUR,115,SUR,1981,3,2
Suriname,SUR,115,SUR,1982,3,3
Suriname,SUR,115,SUR,1983,3,3
Suriname,SUR,115,SUR,1984, ,3
Suriname,SUR,115,SUR,1985,3,2
Suriname,SUR,115,SUR,1986,5,5
Suriname,SUR,115,SUR,1987,4,4
Suriname,SUR,115,SUR,1988,2,3
Suriname,SUR,115,SUR,1989, ,2
Suriname,SUR,115,SUR,1990,3,3
Suriname,SUR,115,SUR,1991, ,2
Suriname,SUR,115,SUR,1992,1,2
Suriname,SUR,115,SUR,1993, ,2
Suriname,SUR,115,SUR,1994, ,2
Suriname,SUR,115,SUR,1995, ,2
Suriname,SUR,115,SUR,1996,1,2
Suriname,SUR,115,SUR,1997, ,2
Suriname,SUR,115,SUR,1998, ,1
Suriname,SUR,115,SUR,1999, ,1
Suriname,SUR,115,SUR,2000,2,2
Suriname,SUR,115,SUR,2001,2,2
Suriname,SUR,115,SUR,2002,2,2
Suriname,SUR,115,SUR,2003,2,1
Suriname,SUR,115,SUR,2004, ,2
Suriname,SUR,115,SUR,2005, ,2
Suriname,SUR,115,SUR,2006, ,2
Suriname,SUR,115,SUR,2007, ,2
Suriname,SUR,115,SUR,2008,1,2
Suriname,SUR,115,SUR,2009,1,2
Suriname,SUR,115,SUR,2010,,2
Suriname,SUR,115,SUR,2011,,2
Ecuador,ECU,130,ECU,1976,2,2
Ecuador,ECU,130,ECU,1977,3,2
Ecuador,ECU,130,ECU,1978,3,2
Ecuador,ECU,130,ECU,1979,2,2
Ecuador,ECU,130,ECU,1980, ,2
Ecuador,ECU,130,ECU,1981, ,2
Ecuador,ECU,130,ECU,1982, ,2
Ecuador,ECU,130,ECU,1983, ,2
Ecuador,ECU,130,ECU,1984, ,2
Ecuador,ECU,130,ECU,1985,3,2
Ecuador,ECU,130,ECU,1986,4,3
Ecuador,ECU,130,ECU,1987,4,3
Ecuador,ECU,130,ECU,1988,3,3
Ecuador,ECU,130,ECU,1989,3,2
Ecuador,ECU,130,ECU,1990,3,3
Ecuador,ECU,130,ECU,1991,3,2
Ecuador,ECU,130,ECU,1992,3,3
Ecuador,ECU,130,ECU,1993,2,3
Ecuador,ECU,130,ECU,1994,3,2
Ecuador,ECU,130,ECU,1995,3,2
Ecuador,ECU,130,ECU,1996,2,2
Ecuador,ECU,130,ECU,1997,2,3
Ecuador,ECU,130,ECU,1998,3,3
Ecuador,ECU,130,ECU,1999,3,3
Ecuador,ECU,130,ECU,2000,3,3
Ecuador,ECU,130,ECU,2001,3,3
Ecuador,ECU,130,ECU,2002,3,3
Ecuador,ECU,130,ECU,2003,3,3
Ecuador,ECU,130,ECU,2004,3,3
Ecuador,ECU,130,ECU,2005,3,3
Ecuador,ECU,130,ECU,2006,3,3
Ecuador,ECU,130,ECU,2007,3,3
Ecuador,ECU,130,ECU,2008,2,3
Ecuador,ECU,130,ECU,2009,2,3
Ecuador,ECU,130,ECU,2010,2,2
Ecuador,ECU,130,ECU,2011,2,3
Peru,PER,135,PER,1976,4,2
Peru,PER,135,PER,1977,4,3
Peru,PER,135,PER,1978,3,2
Peru,PER,135,PER,1979,4,2
Peru,PER,135,PER,1980,3,2
Peru,PER,135,PER,1981,3,2
Peru,PER,135,PER,1982,4,2
Peru,PER,135,PER,1983,4,3
Peru,PER,135,PER,1984,4,4
Peru,PER,135,PER,1985,5,4
Peru,PER,135,PER,1986,4,4
Peru,PER,135,PER,1987,5,4
Peru,PER,135,PER,1988,5,5
Peru,PER,135,PER,1989,5,5
Peru,PER,135,PER,1990,5,5
Peru,PER,135,PER,1991,4,5
Peru,PER,135,PER,1992,5,5
Peru,PER,135,PER,1993,4,4
Peru,PER,135,PER,1994,4,5
Peru,PER,135,PER,1995,4,4
Peru,PER,135,PER,1996,4,4
Peru,PER,135,PER,1997,4,3
Peru,PER,135,PER,1998,3,3
Peru,PER,135,PER,1999,4,3
Peru,PER,135,PER,2000,3,3
Peru,PER,135,PER,2001,2,2
Peru,PER,135,PER,2002,2,3
Peru,PER,135,PER,2003,3,3
Peru,PER,135,PER,2004,2,3
Peru,PER,135,PER,2005,3,2
Peru,PER,135,PER,2006,3,3
Peru,PER,135,PER,2007,1,2
Peru,PER,135,PER,2008,2,2
Peru,PER,135,PER,2009,3,2
Peru,PER,135,PER,2010,2,3
Peru,PER,135,PER,2011,2,3
Brazil,BRA,140,BRA,1976,3,2
Brazil,BRA,140,BRA,1977,4,3
Brazil,BRA,140,BRA,1978,4, 
Brazil,BRA,140,BRA,1979,3,2
Brazil,BRA,140,BRA,1980,3,2
Brazil,BRA,140,BRA,1981,2,2
Brazil,BRA,140,BRA,1982,3,2
Brazil,BRA,140,BRA,1983,4,2
Brazil,BRA,140,BRA,1984,4,2
Brazil,BRA,140,BRA,1985,4,3
Brazil,BRA,140,BRA,1986,3,3
Brazil,BRA,140,BRA,1987,4,4
Brazil,BRA,140,BRA,1988,3,3
Brazil,BRA,140,BRA,1989,4,3
Brazil,BRA,140,BRA,1990,5,4
Brazil,BRA,140,BRA,1991,5,4
Brazil,BRA,140,BRA,1992,5,4
Brazil,BRA,140,BRA,1993,4,4
Brazil,BRA,140,BRA,1994,4,4
Brazil,BRA,140,BRA,1995,4,4
Brazil,BRA,140,BRA,1996,4,4
Brazil,BRA,140,BRA,1997,4,3
Brazil,BRA,140,BRA,1998,3,3
Brazil,BRA,140,BRA,1999,4,4
Brazil,BRA,140,BRA,2000,4,3
Brazil,BRA,140,BRA,2001,4,4
Brazil,BRA,140,BRA,2002,4,4
Brazil,BRA,140,BRA,2003,4,4
Brazil,BRA,140,BRA,2004,4,4
Brazil,BRA,140,BRA,2005,4,4
Brazil,BRA,140,BRA,2006,4,4
Brazil,BRA,140,BRA,2007,4,4
Brazil,BRA,140,BRA,2008,4,4
Brazil,BRA,140,BRA,2009,4,4
Brazil,BRA,140,BRA,2010,4,4
Brazil,BRA,140,BRA,2011,4,3
Bolivia,BOL,145,BOL,1976,4,2
Bolivia,BOL,145,BOL,1977,4,3
Bolivia,BOL,145,BOL,1978,1,2
Bolivia,BOL,145,BOL,1979,3,3
Bolivia,BOL,145,BOL,1980,3,4
Bolivia,BOL,145,BOL,1981,5,4
Bolivia,BOL,145,BOL,1982,4,3
Bolivia,BOL,145,BOL,1983,4,2
Bolivia,BOL,145,BOL,1984,3,3
Bolivia,BOL,145,BOL,1985,3,2
Bolivia,BOL,145,BOL,1986,2,2
Bolivia,BOL,145,BOL,1987,2,2
Bolivia,BOL,145,BOL,1988,3,2
Bolivia,BOL,145,BOL,1989,3,2
Bolivia,BOL,145,BOL,1990,2,3
Bolivia,BOL,145,BOL,1991,3,2
Bolivia,BOL,145,BOL,1992,3,2
Bolivia,BOL,145,BOL,1993,2,3
Bolivia,BOL,145,BOL,1994,2,2
Bolivia,BOL,145,BOL,1995,2,2
Bolivia,BOL,145,BOL,1996,2,2
Bolivia,BOL,145,BOL,1997,2,2
Bolivia,BOL,145,BOL,1998,2,2
Bolivia,BOL,145,BOL,1999,3,2
Bolivia,BOL,145,BOL,2000,3,2
Bolivia,BOL,145,BOL,2001,2,2
Bolivia,BOL,145,BOL,2002,2,3
Bolivia,BOL,145,BOL,2003,3,3
Bolivia,BOL,145,BOL,2004,2,3
Bolivia,BOL,145,BOL,2005,2,3
Bolivia,BOL,145,BOL,2006,2,3
Bolivia,BOL,145,BOL,2007,3,2
Bolivia,BOL,145,BOL,2008,3,2
Bolivia,BOL,145,BOL,2009,1,2
Bolivia,BOL,145,BOL,2010,2,2
Bolivia,BOL,145,BOL,2011,2,2
Paraguay,PAR,150,PRY,1976,4,3
Paraguay,PAR,150,PRY,1977,4,3
Paraguay,PAR,150,PRY,1978,4,3
Paraguay,PAR,150,PRY,1979,3,3
Paraguay,PAR,150,PRY,1980,4,3
Paraguay,PAR,150,PRY,1981,3,3
Paraguay,PAR,150,PRY,1982,4,3
Paraguay,PAR,150,PRY,1983,4,3
Paraguay,PAR,150,PRY,1984,4,3
Paraguay,PAR,150,PRY,1985,4,3
Paraguay,PAR,150,PRY,1986,4,3
Paraguay,PAR,150,PRY,1987,3,3
Paraguay,PAR,150,PRY,1988,3,3
Paraguay,PAR,150,PRY,1989,2,2
Paraguay,PAR,150,PRY,1990,3,2
Paraguay,PAR,150,PRY,1991,2,3
Paraguay,PAR,150,PRY,1992,2,3
Paraguay,PAR,150,PRY,1993,2,3
Paraguay,PAR,150,PRY,1994,3,2
Paraguay,PAR,150,PRY,1995,3,2
Paraguay,PAR,150,PRY,1996,3,3
Paraguay,PAR,150,PRY,1997,2,2
Paraguay,PAR,150,PRY,1998,3,3
Paraguay,PAR,150,PRY,1999,3,3
Paraguay,PAR,150,PRY,2000,3,3
Paraguay,PAR,150,PRY,2001,2,2
Paraguay,PAR,150,PRY,2002,2,3
Paraguay,PAR,150,PRY,2003,3,2
Paraguay,PAR,150,PRY,2004,2,2
Paraguay,PAR,150,PRY,2005,2,3
Paraguay,PAR,150,PRY,2006,3,3
Paraguay,PAR,150,PRY,2007,3,3
Paraguay,PAR,150,PRY,2008,3,3
Paraguay,PAR,150,PRY,2009,2,2
Paraguay,PAR,150,PRY,2010,3,3
Paraguay,PAR,150,PRY,2011,2,3
Chile,CHL,155,CHL,1976,4,3
Chile,CHL,155,CHL,1977,4,3
Chile,CHL,155,CHL,1978,5, 
Chile,CHL,155,CHL,1979,4,3
Chile,CHL,155,CHL,1980,4,4
Chile,CHL,155,CHL,1981,5,3
Chile,CHL,155,CHL,1982,4,3
Chile,CHL,155,CHL,1983,4,3
Chile,CHL,155,CHL,1984,4,3
Chile,CHL,155,CHL,1985,4,3
Chile,CHL,155,CHL,1986,4,5
Chile,CHL,155,CHL,1987,4,4
Chile,CHL,155,CHL,1988,3,4
Chile,CHL,155,CHL,1989,3,3
Chile,CHL,155,CHL,1990,3,3
Chile,CHL,155,CHL,1991,3,3
Chile,CHL,155,CHL,1992,3,3
Chile,CHL,155,CHL,1993,3,2
Chile,CHL,155,CHL,1994,2,2
Chile,CHL,155,CHL,1995,2,2
Chile,CHL,155,CHL,1996,2,2
Chile,CHL,155,CHL,1997,2,2
Chile,CHL,155,CHL,1998,2,2
Chile,CHL,155,CHL,1999,2,2
Chile,CHL,155,CHL,2000,2,2
Chile,CHL,155,CHL,2001,2,2
Chile,CHL,155,CHL,2002,2,2
Chile,CHL,155,CHL,2003,2,2
Chile,CHL,155,CHL,2004,1,1
Chile,CHL,155,CHL,2005,1,1
Chile,CHL,155,CHL,2006,2,1
Chile,CHL,155,CHL,2007,2,1
Chile,CHL,155,CHL,2008,2,2
Chile,CHL,155,CHL,2009,2,2
Chile,CHL,155,CHL,2010,1,2
Chile,CHL,155,CHL,2011,2,2
Argentina,ARG,160,ARG,1976,5,4
Argentina,ARG,160,ARG,1977,5, 
Argentina,ARG,160,ARG,1978,5, 
Argentina,ARG,160,ARG,1979,5,4
Argentina,ARG,160,ARG,1980,5,4
Argentina,ARG,160,ARG,1981,5,3
Argentina,ARG,160,ARG,1982,3,3
Argentina,ARG,160,ARG,1983,3,3
Argentina,ARG,160,ARG,1984,2,2
Argentina,ARG,160,ARG,1985,2,1
Argentina,ARG,160,ARG,1986,2,2
Argentina,ARG,160,ARG,1987,2,2
Argentina,ARG,160,ARG,1988,2,2
Argentina,ARG,160,ARG,1989,3,2
Argentina,ARG,160,ARG,1990,3,2
Argentina,ARG,160,ARG,1991,3,2
Argentina,ARG,160,ARG,1992,2,2
Argentina,ARG,160,ARG,1993,2,2
Argentina,ARG,160,ARG,1994,2,2
Argentina,ARG,160,ARG,1995,2,2
Argentina,ARG,160,ARG,1996,3,2
Argentina,ARG,160,ARG,1997,2,2
Argentina,ARG,160,ARG,1998,3,2
Argentina,ARG,160,ARG,1999,3,2
Argentina,ARG,160,ARG,2000,2,2
Argentina,ARG,160,ARG,2001,3,3
Argentina,ARG,160,ARG,2002,3,2
Argentina,ARG,160,ARG,2003,2,2
Argentina,ARG,160,ARG,2004,2,3
Argentina,ARG,160,ARG,2005,2,2
Argentina,ARG,160,ARG,2006,1,3
Argentina,ARG,160,ARG,2007,2,2
Argentina,ARG,160,ARG,2008,2,2
Argentina,ARG,160,ARG,2009,2,3
Argentina,ARG,160,ARG,2010,2,2
Argentina,ARG,160,ARG,2011,2,3
Uruguay,URU,165,URY,1976,5,3
Uruguay,URU,165,URY,1977,5,4
Uruguay,URU,165,URY,1978,5,3
Uruguay,URU,165,URY,1979,5,3
Uruguay,URU,165,URY,1980,4,3
Uruguay,URU,165,URY,1981,4,3
Uruguay,URU,165,URY,1982,4,3
Uruguay,URU,165,URY,1983,4,3
Uruguay,URU,165,URY,1984,3,3
Uruguay,URU,165,URY,1985,2,1
Uruguay,URU,165,URY,1986, ,2
Uruguay,URU,165,URY,1987, ,2
Uruguay,URU,165,URY,1988, ,1
Uruguay,URU,165,URY,1989,2,2
Uruguay,URU,165,URY,1990,4,2
Uruguay,URU,165,URY,1991,2,2
Uruguay,URU,165,URY,1992,2,2
Uruguay,URU,165,URY,1993,2,1
Uruguay,URU,165,URY,1994,2,2
Uruguay,URU,165,URY,1995,2,2
Uruguay,URU,165,URY,1996,1,1
Uruguay,URU,165,URY,1997,1,2
Uruguay,URU,165,URY,1998,2,1
Uruguay,URU,165,URY,1999,2,1
Uruguay,URU,165,URY,2000,2,2
Uruguay,URU,165,URY,2001,1,1
Uruguay,URU,165,URY,2002,2,2
Uruguay,URU,165,URY,2003,2,1
Uruguay,URU,165,URY,2004,2,1
Uruguay,URU,165,URY,2005,1,1
Uruguay,URU,165,URY,2006,1,1
Uruguay,URU,165,URY,2007,1,1
Uruguay,URU,165,URY,2008,1,1
Uruguay,URU,165,URY,2009,1,1
Uruguay,URU,165,URY,2010,1,1
Uruguay,URU,165,URY,2011,1,1
United Kingdom,UKG,200,GBR,1976,2,1
United Kingdom,UKG,200,GBR,1977,2,1
United Kingdom,UKG,200,GBR,1978,2,1
United Kingdom,UKG,200,GBR,1979,1,1
United Kingdom,UKG,200,GBR,1980,1,1
United Kingdom,UKG,200,GBR,1981,1,1
United Kingdom,UKG,200,GBR,1982,1,1
United Kingdom,UKG,200,GBR,1983,1,1
United Kingdom,UKG,200,GBR,1984,2,1
United Kingdom,UKG,200,GBR,1985,1,1
United Kingdom,UKG,200,GBR,1986,2,1
United Kingdom,UKG,200,GBR,1987,1,1
United Kingdom,UKG,200,GBR,1988,2,1
United Kingdom,UKG,200,GBR,1989,1,1
United Kingdom,UKG,200,GBR,1990,1,1
United Kingdom,UKG,200,GBR,1991,2,1
United Kingdom,UKG,200,GBR,1992,2,1
United Kingdom,UKG,200,GBR,1993,1,1
United Kingdom,UKG,200,GBR,1994,1,1
United Kingdom,UKG,200,GBR,1995,1,1
United Kingdom,UKG,200,GBR,1996, ,1
United Kingdom,UKG,200,GBR,1997,1,1
United Kingdom,UKG,200,GBR,1998,2,2
United Kingdom,UKG,200,GBR,1999,1,1
United Kingdom,UKG,200,GBR,2000,2,1
United Kingdom,UKG,200,GBR,2001,2,2
United Kingdom,UKG,200,GBR,2002,2,2
United Kingdom,UKG,200,GBR,2003,2,2
United Kingdom,UKG,200,GBR,2004,2,2
United Kingdom,UKG,200,GBR,2005,2,3
United Kingdom,UKG,200,GBR,2006,2,2
United Kingdom,UKG,200,GBR,2007,2,2
United Kingdom,UKG,200,GBR,2008,2,2
United Kingdom,UKG,200,GBR,2009,2,2
United Kingdom,UKG,200,GBR,2010,1,1
United Kingdom,UKG,200,GBR,2011,1,1
Ireland,IRE,205,IRL,1976,1, 
Ireland,IRE,205,IRL,1977,1, 
Ireland,IRE,205,IRL,1978,1,1
Ireland,IRE,205,IRL,1979,1,1
Ireland,IRE,205,IRL,1980,1,1
Ireland,IRE,205,IRL,1981,1,1
Ireland,IRE,205,IRL,1982,1,1
Ireland,IRE,205,IRL,1983,1,1
Ireland,IRE,205,IRL,1984,2,1
Ireland,IRE,205,IRL,1985,2,1
Ireland,IRE,205,IRL,1986,1,1
Ireland,IRE,205,IRL,1987,1,1
Ireland,IRE,205,IRL,1988,1,1
Ireland,IRE,205,IRL,1989,1,1
Ireland,IRE,205,IRL,1990,1,1
Ireland,IRE,205,IRL,1991,1,1
Ireland,IRE,205,IRL,1992,1,1
Ireland,IRE,205,IRL,1993,1,1
Ireland,IRE,205,IRL,1994, ,1
Ireland,IRE,205,IRL,1995, ,1
Ireland,IRE,205,IRL,1996,1,1
Ireland,IRE,205,IRL,1997, ,1
Ireland,IRE,205,IRL,1998,1,1
Ireland,IRE,205,IRL,1999,1,1
Ireland,IRE,205,IRL,2000,1,1
Ireland,IRE,205,IRL,2001,1,1
Ireland,IRE,205,IRL,2002,1,1
Ireland,IRE,205,IRL,2003,1,1
Ireland,IRE,205,IRL,2004,2,1
Ireland,IRE,205,IRL,2005,1,1
Ireland,IRE,205,IRL,2006,1,1
Ireland,IRE,205,IRL,2007,1,2
Ireland,IRE,205,IRL,2008,1,1
Ireland,IRE,205,IRL,2009,1,1
Ireland,IRE,205,IRL,2010,1,1
Ireland,IRE,205,IRL,2011,1,1
Netherlands,NTH,210,NTH,1976, ,1
Netherlands,NTH,210,NTH,1977,1,1
Netherlands,NTH,210,NTH,1978, ,1
Netherlands,NTH,210,NTH,1979, ,1
Netherlands,NTH,210,NTH,1980, ,1
Netherlands,NTH,210,NTH,1981, ,1
Netherlands,NTH,210,NTH,1982, ,1
Netherlands,NTH,210,NTH,1983, ,1
Netherlands,NTH,210,NTH,1984, ,1
Netherlands,NTH,210,NTH,1985,1,1
Netherlands,NTH,210,NTH,1986, ,1
